88.000000,222.000000,0.000000
88.000000,222.000000,0.062453
88.000000,222.000000,0.124942
89.000000,221.000000,0.187466
89.000000,221.000000,0.249911
90.000000,221.000000,0.312396
90.000000,221.000000,0.375435
90.000000,220.000000,0.432585
90.000000,220.000000,0.495072
90.000000,220.000000,0.542297
90.000000,219.000000,0.606093
90.000000,219.000000,0.683892
90.000000,219.000000,0.746375
91.000000,219.000000,0.808862
91.000000,219.000000,0.855773
91.000000,218.000000,0.933833
92.000000,218.000000,0.996318
92.000000,218.000000,1.055712
93.000000,219.000000,1.102978
93.000000,219.000000,1.180718
94.000000,219.000000,1.228899
94.000000,219.000000,1.291742
94.000000,219.000000,1.354159
94.000000,219.000000,1.416362
94.000000,219.000000,1.494470
94.000000,219.000000,1.541704
94.000000,220.000000,1.619440
94.000000,220.000000,1.681926
94.000000,220.000000,1.744409
94.000000,220.000000,1.786410
94.000000,220.000000,1.849146
94.000000,220.000000,1.927003
95.000000,220.000000,1.991054
95.000000,220.000000,2.053573
94.000000,220.000000,2.116026
94.000000,220.000000,2.178511
94.000000,220.000000,2.225744
94.000000,220.000000,2.288193
94.000000,219.000000,2.365999
95.000000,219.000000,2.428452
95.000000,219.000000,2.475678
96.000000,218.000000,2.553454
96.000000,218.000000,2.615940
97.000000,218.000000,2.662821
98.000000,218.000000,2.740911
99.000000,218.000000,2.803387
101.000000,218.000000,2.865882
102.000000,218.000000,2.928365
104.000000,218.000000,2.990819
105.000000,218.000000,3.053304
106.000000,218.000000,3.111486
108.000000,218.000000,3.174008
109.000000,218.000000,3.236462
109.000000,218.000000,3.298978
110.000000,218.000000,3.362779
111.000000,218.000000,3.425446
112.000000,218.000000,3.487936
112.000000,218.000000,3.550419
113.000000,218.000000,3.612904
113.000000,218.000000,3.677197
114.000000,218.000000,3.739687
115.000000,218.000000,3.802168
116.000000,217.000000,3.864654
117.000000,217.000000,3.927140
118.000000,216.000000,3.989590
120.000000,215.000000,4.052078
123.000000,214.000000,4.114596
126.000000,213.000000,4.177082
130.000000,213.000000,4.239532
134.000000,212.000000,4.302018
138.000000,213.000000,4.364537
143.000000,213.000000,4.427022
147.000000,213.000000,4.485574
151.000000,213.000000,4.548063
155.000000,214.000000,4.610557
159.000000,214.000000,4.673068
163.000000,214.000000,4.737132
166.000000,214.000000,4.799651
168.000000,213.000000,4.862102
171.000000,213.000000,4.924587
173.000000,213.000000,4.987106
175.000000,213.000000,5.049558
177.000000,213.000000,5.112043
179.000000,213.000000,5.174529
181.000000,213.000000,5.237014
182.000000,213.000000,5.299501
184.000000,213.000000,5.362019
185.000000,213.000000,5.424503
185.000000,212.000000,5.486955
186.000000,212.000000,5.549440
186.000000,211.000000,5.611928
187.000000,209.000000,5.674411
188.000000,207.000000,5.736897
191.000000,205.000000,5.799381
195.000000,202.000000,5.873624
201.000000,198.000000,5.951764
209.000000,195.000000,6.014250
218.000000,193.000000,6.076703
227.000000,192.000000,6.139186
236.000000,193.000000,6.201713
246.000000,194.000000,6.265730
254.000000,195.000000,6.328215
262.000000,197.000000,6.390701
268.000000,198.000000,6.453186
274.000000,199.000000,6.515705
279.000000,200.000000,6.578158
283.000000,201.000000,6.640643
287.000000,202.000000,6.703127
289.000000,203.000000,6.765612
290.000000,204.000000,6.828098
292.000000,204.000000,6.890583
292.000000,205.000000,6.953103
293.000000,205.000000,7.015553
294.000000,205.000000,7.078072
296.000000,205.000000,7.140524
298.000000,205.000000,7.203052
301.000000,204.000000,7.265495
305.000000,203.000000,7.327980
309.000000,201.000000,7.390465
315.000000,200.000000,7.452993
322.000000,199.000000,7.515436
330.000000,200.000000,7.577921
337.000000,200.000000,7.640406
344.000000,201.000000,7.702934
350.000000,201.000000,7.765409
356.000000,202.000000,7.827862
360.000000,202.000000,7.890348
364.000000,202.000000,7.952877
367.000000,203.000000,8.015318
370.000000,203.000000,8.077803
372.000000,203.000000,8.140333
374.000000,204.000000,8.202816
376.000000,204.000000,8.261949
378.000000,204.000000,8.324437
379.000000,205.000000,8.386958
380.000000,205.000000,8.449408
381.000000,205.000000,8.519033
383.000000,206.000000,8.571033
384.000000,205.000000,8.633530
386.000000,204.000000,8.696047
389.000000,202.000000,8.760269
393.000000,200.000000,8.822754
398.000000,197.000000,8.885273
404.000000,195.000000,8.947774
412.000000,193.000000,9.010244
421.000000,192.000000,9.072695
431.000000,192.000000,9.135223
440.000000,194.000000,9.197667
449.000000,195.000000,9.260154
458.000000,196.000000,9.322637
465.000000,197.000000,9.385122
472.000000,198.000000,9.447651
477.000000,198.000000,9.510092
482.000000,199.000000,9.572577
486.000000,200.000000,9.635064
489.000000,200.000000,9.697594
492.000000,201.000000,9.760034
495.000000,202.000000,9.822563
498.000000,202.000000,9.885046
500.000000,203.000000,9.947489
502.000000,203.000000,10.009975
505.000000,204.000000,10.072460
508.000000,203.000000,10.134979
512.000000,203.000000,10.197480
517.000000,201.000000,10.259916
523.000000,200.000000,10.322437
530.000000,198.000000,10.384929
540.000000,197.000000,10.447373
551.000000,196.000000,10.509857
562.000000,197.000000,10.572344
572.000000,197.000000,10.634861
582.000000,198.000000,10.697357
