158.000000,325.000000,0.000000
159.000000,325.000000,0.031955
159.000000,324.000000,0.060839
157.000000,325.000000,0.089755
156.000000,326.000000,0.137627
156.000000,327.000000,0.165405
156.000000,325.000000,0.192291
154.000000,326.000000,0.239411
154.000000,324.000000,0.266298
153.000000,324.000000,0.310172
153.000000,325.000000,0.336102
152.000000,325.000000,0.363082
151.000000,324.000000,0.395990
149.000000,324.000000,0.430565
148.000000,324.000000,0.470465
146.000000,324.000000,0.496710
146.000000,326.000000,0.527465
144.000000,326.000000,0.555658
143.000000,326.000000,0.586641
143.000000,327.000000,0.633033
144.000000,327.000000,0.665945
146.000000,326.000000,0.698857
148.000000,326.000000,0.735527
149.000000,325.000000,0.762342
152.000000,324.000000,0.806226
156.000000,323.000000,0.831196
157.000000,323.000000,0.858126
160.000000,322.000000,0.889049
162.000000,321.000000,0.927261
165.000000,321.000000,0.965160
168.000000,321.000000,0.991090
170.000000,322.000000,1.020701
172.000000,322.000000,1.049671
175.000000,321.000000,1.098618
178.000000,322.000000,1.145445
182.000000,322.000000,1.170638
185.000000,319.000000,1.197563
189.000000,320.000000,1.229587
190.000000,320.000000,1.258517
191.000000,320.000000,1.303573
193.000000,322.000000,1.329936
198.000000,318.000000,1.354839
202.000000,317.000000,1.386598
202.000000,318.000000,1.422600
207.000000,316.000000,1.461557
208.000000,316.000000,1.486429
212.000000,313.000000,1.533828
215.000000,313.000000,1.564663
219.000000,320.000000,1.595572
220.000000,319.000000,1.642562
223.000000,322.000000,1.668814
228.000000,326.000000,1.696424
229.000000,325.000000,1.728023
234.000000,327.000000,1.754947
237.000000,329.000000,1.797883
238.000000,332.000000,1.825950
238.000000,331.000000,1.852059
244.000000,335.000000,1.882742
242.000000,337.000000,1.918673
256.000000,344.000000,1.976658
260.000000,342.000000,2.000861
263.000000,347.000000,2.029784
266.000000,350.000000,2.058755
269.000000,352.000000,2.091666
270.000000,353.000000,2.138441
273.000000,352.000000,2.164643
274.000000,352.000000,2.190569
284.000000,352.000000,2.223488
290.000000,348.000000,2.250408
291.000000,348.000000,2.297282
295.000000,347.000000,2.323213
295.000000,350.000000,2.350141
296.000000,349.000000,2.394369
301.000000,350.000000,2.430498
305.000000,348.000000,2.470583
308.000000,342.000000,2.498316
313.000000,343.000000,2.526249
319.000000,343.000000,2.555379
317.000000,344.000000,2.585689
321.000000,344.000000,2.634550
321.000000,342.000000,2.662476
323.000000,340.000000,2.689404
327.000000,340.000000,2.719620
326.000000,339.000000,2.749537
333.000000,338.000000,2.789413
334.000000,337.000000,2.829386
341.000000,336.000000,2.857366
339.000000,335.000000,2.892238
343.000000,331.000000,2.927210
348.000000,333.000000,2.965064
346.000000,332.000000,2.991040
351.000000,332.000000,3.024091
353.000000,332.000000,3.050097
352.000000,335.000000,3.082875
356.000000,334.000000,3.125817
356.000000,333.000000,3.153709
357.000000,330.000000,3.180613
363.000000,328.000000,3.214523
364.000000,329.000000,3.257418
365.000000,332.000000,3.300819
364.000000,335.000000,3.328790
370.000000,327.000000,3.355716
381.000000,326.000000,3.386147
385.000000,319.000000,3.424749
390.000000,321.000000,3.458670
390.000000,316.000000,3.486538
397.000000,313.000000,3.519085
403.000000,313.000000,3.549200
403.000000,311.000000,3.579543
419.000000,311.000000,3.629950
419.000000,308.000000,3.658390
420.000000,312.000000,3.694776
420.000000,307.000000,3.728768
428.000000,316.000000,3.756699
434.000000,318.000000,3.797591
439.000000,323.000000,3.825690
431.000000,315.000000,3.854616
439.000000,318.000000,3.885530
450.000000,325.000000,3.920805
447.000000,328.000000,3.962704
447.000000,335.000000,3.990688
459.000000,339.000000,4.015700
463.000000,341.000000,4.042007
461.000000,340.000000,4.075963
469.000000,339.000000,4.139746
470.000000,344.000000,4.166729
467.000000,343.000000,4.194600
476.000000,343.000000,4.223191
481.000000,348.000000,4.249073
483.000000,351.000000,4.289959
480.000000,356.000000,4.314891
486.000000,357.000000,4.346951
491.000000,354.000000,4.378872
488.000000,353.000000,4.416763
503.000000,358.000000,4.452718
500.000000,352.000000,4.479652
504.000000,349.000000,4.506622
503.000000,359.000000,4.553940
505.000000,364.000000,4.586900
503.000000,360.000000,4.635778
509.000000,365.000000,4.662713
510.000000,351.000000,4.689634
514.000000,363.000000,4.718558
510.000000,367.000000,4.744677
516.000000,364.000000,4.783566
513.000000,365.000000,4.811548
519.000000,370.000000,4.839638
508.000000,362.000000,4.872558
522.000000,361.000000,4.910465
517.000000,357.000000,4.950454
526.000000,359.000000,4.986610
524.000000,372.000000,5.020517
526.000000,363.000000,5.047992
521.000000,369.000000,5.078941
525.000000,373.000000,5.129369
528.000000,367.000000,5.155300
524.000000,363.000000,5.181279
532.000000,360.000000,5.213198
530.000000,364.000000,5.240750
530.000000,355.000000,5.284240
530.000000,355.000000,5.309610
537.000000,359.000000,5.337020
531.000000,355.000000,5.368933
541.000000,360.000000,5.404837
531.000000,365.000000,5.456840
543.000000,360.000000,5.481793
550.000000,363.000000,5.515763
550.000000,359.000000,5.543285
546.000000,361.000000,5.580199
544.000000,355.000000,5.627782
554.000000,358.000000,5.655402
554.000000,359.000000,5.682252
550.000000,359.000000,5.709183
557.000000,359.000000,5.736640
554.000000,361.000000,5.778569
