-154.643020,77.556584,0.000000
-153.800435,77.556584,0.031955
-153.800435,76.714075,0.060839
-155.485604,77.556584,0.089755
-156.328189,78.399092,0.137627
-156.328189,79.241601,0.165405
-156.328189,77.556584,0.192291
-158.013359,78.399092,0.239411
-158.013359,76.714075,0.266298
-158.855944,76.714075,0.310172
-158.855944,77.556584,0.336102
-159.698528,77.556584,0.363082
-160.541113,76.714075,0.395990
-162.226283,76.714075,0.430565
-163.068867,76.714075,0.470465
-164.754037,76.714075,0.496710
-164.754037,78.399092,0.527465
-166.439207,78.399092,0.555658
-167.281791,78.399092,0.586641
-167.281791,79.241601,0.633033
-166.439207,79.241601,0.665945
-164.754037,78.399092,0.698857
-163.068867,78.399092,0.735527
-162.226283,77.556584,0.762342
-159.698528,76.714075,0.806226
-156.328189,75.871566,0.831196
-155.485604,75.871566,0.858126
-152.957850,75.029058,0.889049
-151.272681,74.186549,0.927261
-148.744926,74.186549,0.965160
-146.217172,74.186549,0.991090
-144.532002,75.029058,1.020701
-142.846833,75.029058,1.049671
-140.319078,74.186549,1.098618
-137.791324,75.029058,1.145445
-134.420985,75.029058,1.170638
-131.893230,72.501532,1.197563
-128.522891,73.344040,1.229587
-127.680307,73.344040,1.258517
-126.837722,73.344040,1.303573
-125.152552,75.029058,1.329936
-120.939628,71.659023,1.354839
-117.569289,70.816514,1.386598
-117.569289,71.659023,1.422600
-113.356365,69.974006,1.461557
-112.513780,69.974006,1.486429
-109.143441,67.446480,1.533828
-106.615687,67.446480,1.564663
-103.245348,73.344040,1.595572
-102.402763,72.501532,1.642562
-99.875009,75.029058,1.668814
-95.662085,78.399092,1.696424
-94.819500,77.556584,1.728023
-90.606576,79.241601,1.754947
-88.078822,80.926618,1.797883
-87.236237,83.454144,1.825950
-87.236237,82.611635,1.852059
-82.180728,85.981670,1.882742
-83.865898,87.666687,1.918673
-72.069711,93.564248,1.976658
-68.699372,91.879231,2.000861
-66.171617,96.091774,2.029784
-63.643863,98.619300,2.058755
-61.116109,100.304317,2.091666
-60.273524,101.146826,2.138441
-57.745770,100.304317,2.164643
-56.903185,100.304317,2.190569
-48.477337,100.304317,2.223488
-43.421828,96.934282,2.250408
-42.579243,96.934282,2.297282
-39.208904,96.091774,2.323213
-39.208904,98.619300,2.350141
-38.366320,97.776791,2.394369
-34.153396,98.619300,2.430498
-30.783057,96.934282,2.470583
-28.255302,91.879231,2.498316
-24.042378,92.721739,2.526249
-18.986870,92.721739,2.555379
-20.672039,93.564248,2.585689
-17.301700,93.564248,2.634550
-17.301700,91.879231,2.662476
-15.616530,90.194213,2.689404
-12.246191,90.194213,2.719620
-13.088776,89.351705,2.749537
-7.190683,88.509196,2.789413
-6.348098,87.666687,2.829386
-0.450004,86.824179,2.857366
-2.135174,85.981670,2.892238
1.235165,82.611635,2.927210
5.448089,84.296653,2.965064
3.762920,83.454144,2.991040
7.975844,83.454144,3.024091
9.661013,83.454144,3.050097
8.818428,85.981670,3.082875
12.188767,85.139161,3.125817
12.188767,84.296653,3.153709
13.031352,81.769127,3.180613
18.086861,80.084109,3.214523
18.929446,80.926618,3.257418
19.772030,83.454144,3.300819
18.929446,85.981670,3.328790
23.984954,79.241601,3.355716
33.253387,78.399092,3.386147
36.623726,72.501532,3.424749
40.836650,74.186549,3.458670
40.836650,69.974006,3.486538
46.734744,67.446480,3.519085
51.790252,67.446480,3.549200
51.790252,65.761462,3.579543
65.271609,65.761462,3.629950
65.271609,63.233936,3.658390
66.114194,66.603971,3.694776
66.114194,62.391428,3.728768
72.854872,69.974006,3.756699
77.910381,71.659023,3.797591
82.123304,75.871566,3.825690
75.382626,69.131497,3.854616
82.123304,71.659023,3.885530
91.391737,77.556584,3.920805
88.863983,80.084109,3.962704
88.863983,85.981670,3.990688
98.975000,89.351705,4.015700
102.345339,91.036722,4.042007
100.660170,90.194213,4.075963
107.400848,89.351705,4.139746
108.243433,93.564248,4.166729
105.715678,92.721739,4.194600
113.298941,92.721739,4.223191
117.511865,96.934282,4.249073
119.197035,99.461808,4.289959
116.669281,103.674352,4.314891
121.724789,104.516860,4.346951
125.937713,101.989334,4.378872
123.409959,101.146826,4.416763
136.048731,105.359369,4.452718
133.520976,100.304317,4.479652
136.891315,97.776791,4.506622
136.048731,106.201878,4.553940
137.733900,110.414421,4.586900
136.048731,107.044386,4.635778
141.104239,111.256929,4.662713
141.946824,99.461808,4.689634
145.317163,109.571912,4.718558
141.946824,112.941947,4.744677
147.002333,110.414421,4.783566
144.474578,111.256929,4.811548
149.530087,115.469473,4.839638
140.261654,108.729404,4.872558
152.057841,107.886895,4.910465
147.844918,104.516860,4.950454
155.428181,106.201878,4.986610
153.743011,117.154490,5.020517
155.428181,109.571912,5.047992
151.215257,114.626964,5.078941
154.585596,117.996999,5.129369
157.113350,112.941947,5.155300
153.743011,109.571912,5.181279
160.483689,107.044386,5.213198
158.798520,110.414421,5.240750
158.798520,102.831843,5.284240
158.798520,102.831843,5.309610
164.696613,106.201878,5.337020
159.641104,102.831843,5.368933
168.066952,107.044386,5.404837
159.641104,111.256929,5.456840
169.752122,107.044386,5.481793
175.650215,109.571912,5.515763
175.650215,106.201878,5.543285
172.279876,107.886895,5.580199
170.594707,102.831843,5.627782
179.020555,105.359369,5.655402
179.020555,106.201878,5.682252
175.650215,106.201878,5.709183
181.548309,106.201878,5.736640
179.020555,107.886895,5.778569
